Month,Team,Priority,Type,Status,Count
12/01/2021,5,MEDIUM,SOFTWARE_ASSET,UAT,1
12/01/2021,11,MEDIUM,HARDWARE_SUPPORT,FINALIZED,1
12/01/2021,29,HIGH,SECURITY_POLICY,ARCHIVED,1
12/01/2021,20,MEDIUM,CIVIL_ENGINEERING,NOT_STARTED,1
12/01/2021,19,MEDIUM,BUDGETING,DESIGN_PHASE,1
12/01/2021,17,HIGH,RESOURCE_MANAGEMENT,READY_FOR_DEPLOYMENT,1
12/01/2021,23,HIGH,ANALYTICS,IN_REVIEW,1
12/01/2021,26,HIGH,INDUSTRIAL_ENGINEERING,REJECTED,1
12/01/2021,20,MEDIUM,TRAINING,ON_HOLD,1
12/01/2021,25,HIGH,ELECTRICAL_ENGINEERING,BLOCKED,1
12/01/2021,32,MEDIUM,BENEFITS,APPROVED,1
12/01/2021,21,LOW,QA_TESTING,ON_HOLD,1
12/01/2021,40,HIGH,FIELD_TESTING,QA_FAILED,1
12/01/2021,39,LOW,CIVIL_ENGINEERING,TESTING_PASSED,1
12/01/2021,37,MEDIUM,PATENTS,PLANNED,1
12/01/2021,37,MEDIUM,RETENTION,UNDER_TEST,1
12/01/2021,22,MEDIUM,PUBLIC_RELATIONS,IN_QA,1
12/01/2021,25,MEDIUM,LITIGATION,APPROVED,1
12/01/2021,31,LOW,CRM,DEVELOPMENT_PHASE,1
12/01/2021,8,HIGH,SCHEDULING,COMPLETE,1
12/01/2021,12,LOW,CRM,CANCELLED,1
12/01/2021,24,LOW,CHANGE_REQUESTS,APPROVED,1
12/01/2021,19,LOW,SOFTWARE,DEVELOPMENT_PHASE,1
12/01/2021,13,LOW,FULFILLMENT,DEVELOPMENT_PHASE,1
12/01/2021,18,MEDIUM,SECURITY_OPERATIONS,MIGRATION_COMPLETE,1
12/01/2021,11,MEDIUM,FULFILLMENT,QA_PASSED,1
12/01/2021,40,LOW,VULNERABILITY_MANAGEMENT,MIGRATION_COMPLETE,1
12/01/2021,19,MEDIUM,REPAIRS,REOPENED,1
12/01/2021,10,HIGH,EVENTS,DESIGN_PHASE,1
12/01/2021,38,HIGH,PROCUREMENT_IT,FINALIZED,1
12/01/2021,12,MEDIUM,RESOURCE_MANAGEMENT,ROLLED_BACK,1
12/01/2021,27,MEDIUM,TRAINING_DEV,MIGRATION_COMPLETE,1
12/01/2021,32,MEDIUM,LOGISTICS,CLOSED,1
12/01/2021,27,HIGH,SOCIAL_MEDIA,QA_FAILED,1
12/01/2021,1,MEDIUM,WAREHOUSING,AWAITING_INPUT,1
12/01/2021,4,LOW,QUALITY_CONTROL,AWAITING_INPUT,1
12/01/2021,35,LOW,INCIDENT_TICKETING,TESTING_FAILED,1
12/01/2021,41,HIGH,KPI_TRACKING,IN_PROGRESS,1
12/01/2021,10,LOW,BUDGETING,AWAITING_APPROVAL,1
12/01/2021,32,LOW,MAINTENANCE,UNDER_TEST,1
12/01/2021,27,LOW,COMMUNITY,QA_PASSED,1
12/01/2021,10,MEDIUM,CYBERSECURITY,PLANNED,1
12/01/2021,7,LOW,STRATEGY,NOT_STARTED,1
12/01/2021,17,HIGH,MARKETING,QA_PASSED,1
12/01/2021,36,LOW,PATENTS,CANCELLED,1
12/01/2021,22,HIGH,HR,READY_FOR_DEPLOYMENT,1
12/01/2021,13,LOW,CAMPAIGNS,ROLLED_BACK,1
12/01/2021,4,MEDIUM,GDPR,COMPLETE,1
12/01/2021,30,HIGH,ACCESS_CONTROL,SCHEDULED,1
12/01/2021,16,MEDIUM,INNOVATION,AWAITING_APPROVAL,1
12/01/2021,8,HIGH,TRAINING,APPROVED,1
12/01/2021,25,HIGH,PROCUREMENT_IT,APPROVED,1
12/01/2021,38,MEDIUM,QUALITY_CONTROL,REOPENED,1
12/01/2021,5,LOW,CRM,DEPLOYED,1
12/01/2021,11,HIGH,LOGGING,QA_PASSED,1
12/01/2021,16,HIGH,COST_ESTIMATION,IN_PROGRESS,1
12/01/2021,40,HIGH,ONBOARDING,DEVELOPMENT_PHASE,1
12/01/2021,2,LOW,FIELD_TESTING,AWAITING_APPROVAL,1
12/01/2021,19,HIGH,SHIPPING,ROLLED_BACK,1
12/01/2021,32,HIGH,MOBILE_DEVELOPMENT,ON_HOLD,1
12/01/2021,38,LOW,SEO,DELAYED,1
12/01/2021,33,MEDIUM,CUSTOMER_SUPPORT,NOT_STARTED,1
12/01/2021,4,HIGH,EMAIL_MARKETING,DEVELOPMENT_PHASE,1
12/01/2021,23,HIGH,CLIENT_RELATIONS,IN_PROGRESS,1
12/01/2021,36,MEDIUM,RESEARCH,ARCHIVED,1
12/01/2021,13,LOW,HR,AWAITING_INPUT,1
12/01/2021,7,LOW,REGULATORY,UNDER_TEST,1
12/01/2021,43,HIGH,CIVIL_ENGINEERING,READY_FOR_DEPLOYMENT,1
12/01/2021,19,MEDIUM,PROCUREMENT_GENERAL,TESTING_FAILED,1
12/01/2021,44,LOW,SOFTWARE_SUPPORT,COMPLETE,1
12/01/2021,35,LOW,NETWORKING,DELAYED,1
12/01/2021,31,HIGH,MOBILE_DEVELOPMENT,DEPLOYED,1
12/01/2021,29,HIGH,SERVICE_REQUESTS,TESTING_FAILED,1
12/01/2021,22,HIGH,PAYROLL,DESIGN_PHASE,1
12/01/2021,31,LOW,ACCOUNTING,IN_QA,1
12/01/2021,20,LOW,KPI_TRACKING,MIGRATION_COMPLETE,1
12/01/2021,39,LOW,KNOWLEDGE_MANAGEMENT,AWAITING_APPROVAL,1
12/01/2021,14,MEDIUM,INCIDENT_TICKETING,APPROVED,1
12/01/2021,26,HIGH,MECHANICAL_ENGINEERING,CANCELLED,1
12/01/2021,21,MEDIUM,QA_TESTING,NOT_STARTED,1
12/01/2021,30,MEDIUM,PUBLIC_RELATIONS,DEPLOYED,1
12/01/2021,38,HIGH,GOVERNANCE,UAT,1
12/01/2021,19,MEDIUM,HARDWARE_SUPPORT,QA_PASSED,1
12/01/2021,33,HIGH,EVENTS,FINALIZED,1
12/01/2021,30,HIGH,PRODUCT_MANAGEMENT,ARCHIVED,1
12/01/2021,6,MEDIUM,WHOLESALE,UNDER_TEST,1
12/01/2021,15,MEDIUM,PERFORMANCE,QA_FAILED,1
12/01/2021,17,LOW,SLA_MANAGEMENT,IN_REVIEW,1
12/01/2021,30,MEDIUM,ECOMMERCE,MIGRATION_COMPLETE,1
12/01/2021,17,HIGH,RELEASE_MANAGEMENT,CLOSED,1
12/01/2021,20,MEDIUM,SECURITY_POLICY,IN_REVIEW,1
12/01/2021,16,LOW,IT_SUPPORT,IN_QA,1
12/01/2021,41,LOW,BUDGET_TRACKING,QA_PASSED,1
12/01/2021,6,MEDIUM,INVESTMENT,STAGING,1
12/01/2021,28,LOW,HR,DEPLOYED,1
12/01/2021,22,HIGH,SOCIAL_MEDIA,ROLLED_BACK,1
12/01/2021,42,MEDIUM,WEB_DEVELOPMENT,CANCELLED,1
12/01/2021,30,LOW,DATA_SCIENCE,READY_FOR_DEPLOYMENT,1
12/01/2021,1,LOW,VENDOR_MANAGEMENT,IN_QA,1
12/01/2021,1,LOW,INTERNAL_AUDIT,REOPENED,1
12/01/2021,37,MEDIUM,BACKUP,UNDER_TEST,1
12/01/2021,16,MEDIUM,PROCUREMENT_GENERAL,AWAITING_APPROVAL,1
12/01/2021,3,HIGH,RETENTION,SCHEDULED,1
12/01/2021,42,MEDIUM,SHIPPING,STAGING,1
12/01/2021,22,MEDIUM,CONTENT_MARKETING,SCHEDULED,1
12/01/2021,23,HIGH,ACCESS_CONTROL,UAT,1
12/01/2021,43,HIGH,TAXATION,COMPLETE,1
12/01/2021,37,HIGH,PROJECT_MANAGEMENT,MIGRATING,1
12/01/2021,29,LOW,ASSET_MANAGEMENT,MIGRATING,1
12/01/2021,24,MEDIUM,WEB_DEVELOPMENT,TESTING_PASSED,1
12/01/2021,5,HIGH,RETENTION,STAGING,1
12/01/2021,42,LOW,BIOMEDICAL,TESTING_PASSED,1
12/01/2021,21,MEDIUM,ENVIRONMENTAL,BLOCKED,1
12/01/2021,2,MEDIUM,PROCUREMENT_GENERAL,CLOSED,1
12/01/2021,37,LOW,ARCHITECTURE,IN_REVIEW,1
12/01/2021,32,HIGH,RETAIL,REJECTED,1
12/01/2021,29,MEDIUM,SOFTWARE_ENGINEERING,DESIGN_PHASE,1
12/01/2021,33,MEDIUM,BUDGETING,BLOCKED,1
12/01/2021,22,HIGH,CCPA,CANCELLED,1
12/01/2021,23,HIGH,BUDGET_TRACKING,REJECTED,1
12/01/2021,40,LOW,INFRASTRUCTURE,IN_REVIEW,1
12/01/2021,31,HIGH,EVENTS,IN_REVIEW,1
12/01/2021,5,HIGH,EMAIL_MARKETING,ARCHIVED,1
12/01/2021,26,HIGH,MARKETING,READY_FOR_DEPLOYMENT,1
12/01/2021,19,LOW,PROCUREMENT_IT,IN_REVIEW,1
12/01/2021,33,LOW,ADVERTISING,SCHEDULED,2
12/01/2021,28,MEDIUM,NETWORKING,DEVELOPMENT_PHASE,1
12/01/2021,29,LOW,ESCALATIONS,IN_QA,1
12/01/2021,26,HIGH,IT_POLICY,DEPLOYED,1
12/01/2021,27,HIGH,SALES,QA_FAILED,1
12/01/2021,15,LOW,ARCHITECTURE,UNDER_TEST,1
12/01/2021,14,MEDIUM,BUDGET_TRACKING,DEVELOPMENT_PHASE,1
12/01/2021,22,LOW,LITIGATION,MIGRATING,1
12/01/2021,36,MEDIUM,SOCIAL_MEDIA,REJECTED,1
12/01/2021,24,HIGH,COMPLIANCE_IT,ARCHIVED,1
12/01/2021,43,LOW,SALES,SCHEDULED,1
12/01/2021,36,HIGH,INSPECTIONS,STAGING,1
12/01/2021,17,MEDIUM,LOGISTICS,FINALIZED,1
12/01/2021,39,HIGH,RECRUITMENT,STAGING,1
12/01/2021,8,MEDIUM,PRODUCT_MANAGEMENT,IN_QA,1
12/01/2021,40,LOW,CONFIGURATION_MANAGEMENT,STAGING,1
12/01/2021,23,LOW,HR,READY_FOR_DEPLOYMENT,1
12/01/2021,15,HIGH,RELEASE_MANAGEMENT,IN_REVIEW,1
12/01/2021,21,LOW,ARCHITECTURE,CLOSED,1
12/01/2021,23,MEDIUM,LOGGING,QA_PASSED,1
12/01/2021,41,HIGH,RESEARCH,AWAITING_APPROVAL,1
12/01/2021,25,HIGH,MONITORING,APPROVED,1
12/01/2021,41,HIGH,MARKETING,PLANNED,1
12/01/2021,1,MEDIUM,BACKUP,AWAITING_APPROVAL,1
12/01/2021,40,MEDIUM,ASSET_MANAGEMENT,SCHEDULED,1
12/01/2021,14,MEDIUM,ONBOARDING,FINALIZED,1
12/01/2021,39,LOW,CHEMICAL_ENGINEERING,ARCHIVED,1
12/01/2021,3,LOW,PATENTS,FINALIZED,1
12/01/2021,37,HIGH,EMAIL_MARKETING,APPROVED,1
12/01/2021,4,HIGH,CLOUD_COMPUTING,IN_PROGRESS,1
12/01/2021,40,MEDIUM,RISK_MANAGEMENT,REOPENED,1
12/01/2021,14,HIGH,RECRUITMENT,ROLLED_BACK,1
12/01/2021,11,HIGH,COMPLIANCE_IT,DEVELOPMENT_PHASE,1
12/01/2021,43,MEDIUM,PROJECT_MANAGEMENT,NOT_STARTED,1
12/01/2021,27,MEDIUM,IT_SUPPORT,UAT,1
12/01/2021,19,HIGH,SECURITY_OPERATIONS,COMPLETE,1
12/01/2021,2,HIGH,CLIENT_RELATIONS,SCHEDULED,1
12/01/2021,8,LOW,LICENSE_MANAGEMENT,COMPLETE,1
12/01/2021,5,HIGH,CLOUD_COMPUTING,ON_HOLD,1
12/01/2021,30,HIGH,EVENTS,REOPENED,1
12/01/2021,6,MEDIUM,PROJECT_MANAGEMENT,REOPENED,1
12/01/2021,10,LOW,INCIDENT_TICKETING,MIGRATION_COMPLETE,1
12/01/2021,18,MEDIUM,USER_RESEARCH,AWAITING_INPUT,1
12/01/2021,35,LOW,VENDOR_MANAGEMENT,PLANNED,1
12/01/2021,31,HIGH,PROJECT_MANAGEMENT,DELAYED,1
12/01/2021,6,LOW,MARKETING,ON_HOLD,1
12/01/2021,17,HIGH,SCHEDULING,CLOSED,1
12/01/2021,33,LOW,QUALITY_CONTROL,DEPLOYED,1
12/01/2021,41,HIGH,SOFTWARE,IN_QA,1
12/01/2021,32,HIGH,SOFTWARE_ENGINEERING,CLOSED,1
12/01/2021,15,LOW,HR,PLANNED,1
12/01/2021,22,HIGH,EMAIL_MARKETING,AWAITING_APPROVAL,1
12/01/2021,5,HIGH,SERVICE_REQUESTS,QA_FAILED,1
12/01/2021,41,LOW,OFFBOARDING,FINALIZED,1
12/01/2021,25,MEDIUM,CHEMICAL_ENGINEERING,READY_FOR_DEPLOYMENT,1
12/01/2021,18,LOW,ENVIRONMENTAL,DEVELOPMENT_PHASE,1
12/01/2021,25,LOW,VULNERABILITY_MANAGEMENT,IN_QA,1
12/01/2021,11,HIGH,RISK_MANAGEMENT,STAGING,1
12/01/2021,4,LOW,RELEASE_MANAGEMENT,UAT,1
12/01/2021,12,LOW,PATENTS,DESIGN_PHASE,1
12/01/2021,23,LOW,INCIDENT_MANAGEMENT,AWAITING_APPROVAL,1
12/01/2021,15,HIGH,AUDITING,REOPENED,1
12/01/2021,23,LOW,INVOICING,QA_FAILED,1
12/01/2021,43,HIGH,PROBLEM_MANAGEMENT,ARCHIVED,1
12/01/2021,22,HIGH,HARDWARE_ASSET,QA_PASSED,1
12/01/2021,11,LOW,NETWORKING,AWAITING_INPUT,1
12/01/2021,10,MEDIUM,EXTERNAL_AUDIT,IN_REVIEW,1
12/01/2021,20,MEDIUM,SECURITY_OPERATIONS,DELAYED,1
12/01/2021,17,LOW,LAB_TESTING,MIGRATING,1
12/01/2021,20,HIGH,DATA_GOVERNANCE,MIGRATING,1
12/01/2021,24,MEDIUM,ELECTRICAL_ENGINEERING,ON_HOLD,1
12/01/2021,21,LOW,RETENTION,SCHEDULED,1
12/01/2021,34,LOW,INFRASTRUCTURE,DELAYED,1
12/01/2021,18,LOW,LOGISTICS,IN_REVIEW,1
12/01/2021,6,MEDIUM,PATENTS,TESTING_PASSED,1
12/01/2021,25,HIGH,COMPLIANCE_IT,IN_REVIEW,1
12/01/2021,20,LOW,COMMUNITY,REJECTED,1
12/01/2021,28,HIGH,REPAIRS,CLOSED,1
12/01/2021,29,MEDIUM,SOFTWARE,FINALIZED,1
12/01/2021,10,MEDIUM,MANAGERIAL,ARCHIVED,1
12/01/2021,34,HIGH,REPAIRS,READY_FOR_DEPLOYMENT,1
12/01/2021,31,LOW,SECURITY_POLICY,BLOCKED,1
12/01/2021,40,HIGH,SOFTWARE,MIGRATION_COMPLETE,1
12/01/2021,30,MEDIUM,TRAINING_DEV,DEPLOYED,1
12/01/2021,44,MEDIUM,GDPR,MIGRATION_COMPLETE,1
12/01/2021,29,MEDIUM,DOCUMENTATION,ARCHIVED,1
12/01/2021,16,MEDIUM,LITIGATION,READY_FOR_DEPLOYMENT,1
12/01/2021,5,MEDIUM,CONTENT_MARKETING,MIGRATING,1
12/01/2021,17,MEDIUM,INCIDENT_RESPONSE,ON_HOLD,1
12/01/2021,9,MEDIUM,HARDWARE_ASSET,BLOCKED,1
12/01/2021,20,MEDIUM,SLA_MANAGEMENT,CANCELLED,1
12/01/2021,24,HIGH,STAFFING,CLOSED,1
12/01/2021,5,HIGH,QUALITY_CONTROL,COMPLETE,1
12/01/2021,25,MEDIUM,BUDGET_TRACKING,STAGING,1
12/01/2021,36,HIGH,WEB_DEVELOPMENT,AWAITING_APPROVAL,1
12/01/2021,20,MEDIUM,INDUSTRIAL_ENGINEERING,AWAITING_APPROVAL,1
12/01/2021,4,HIGH,INSPECTIONS,QA_FAILED,1
12/01/2021,11,MEDIUM,BACKUP,AWAITING_APPROVAL,1
12/01/2021,25,MEDIUM,ANALYTICS,APPROVED,1
12/01/2021,36,MEDIUM,ESCALATIONS,MIGRATING,1
12/01/2021,15,HIGH,LAB_TESTING,ROLLED_BACK,1
12/01/2021,27,LOW,SECURITY_OPERATIONS,QA_FAILED,1
12/01/2021,13,HIGH,PROCUREMENT_IT,MIGRATION_COMPLETE,1
12/01/2021,40,MEDIUM,RESEARCH,REOPENED,1
12/01/2021,22,MEDIUM,CYBERSECURITY,NOT_STARTED,1
12/01/2021,26,MEDIUM,COMPLIANCE,DEVELOPMENT_PHASE,1
12/01/2021,11,HIGH,MONITORING,NOT_STARTED,1
12/01/2021,32,HIGH,RISK_MANAGEMENT,QA_PASSED,1
12/01/2021,34,MEDIUM,HARDWARE_SUPPORT,STAGING,1
12/01/2021,2,HIGH,EMPLOYEE_RELATIONS,DEVELOPMENT_PHASE,1
12/01/2021,30,LOW,EMAIL_MARKETING,IN_QA,1
12/01/2021,4,MEDIUM,IT_POLICY,ROLLED_BACK,1
12/01/2021,10,HIGH,CRM,MIGRATION_COMPLETE,1
12/01/2021,43,LOW,SLA_MANAGEMENT,AWAITING_INPUT,1
12/01/2021,11,HIGH,ELECTRICAL_ENGINEERING,ROLLED_BACK,1
12/01/2021,43,LOW,ERP,STAGING,1
12/01/2021,29,LOW,HARDWARE_SUPPORT,CLOSED,1
12/01/2021,12,LOW,SUPPLY_CHAIN,CLOSED,1
12/01/2021,15,MEDIUM,LOGGING,AWAITING_APPROVAL,1
12/01/2021,9,HIGH,LAB_TESTING,ON_HOLD,1
12/01/2021,7,HIGH,RISK_MANAGEMENT,TESTING_FAILED,1
12/01/2021,1,MEDIUM,LOGISTICS,DESIGN_PHASE,1
12/01/2021,30,MEDIUM,SECURITY_OPERATIONS,IN_PROGRESS,1
12/01/2021,42,LOW,RELEASE_MANAGEMENT,UNDER_TEST,1
12/01/2021,10,HIGH,INCIDENT_TICKETING,DEVELOPMENT_PHASE,1
12/01/2021,13,MEDIUM,COMPLIANCE,IN_PROGRESS,1
12/01/2021,26,LOW,FULFILLMENT,PLANNED,1
12/01/2021,20,LOW,CHEMICAL_ENGINEERING,UNDER_TEST,1
12/01/2021,35,MEDIUM,SOFTWARE,CLOSED,1
12/01/2021,20,LOW,INCIDENT_MANAGEMENT,QA_PASSED,1
12/01/2021,30,LOW,COST_ESTIMATION,TESTING_PASSED,1
12/01/2021,36,HIGH,USER_RESEARCH,ROLLED_BACK,1
12/01/2021,42,HIGH,VULNERABILITY_MANAGEMENT,FINALIZED,1
12/01/2021,24,LOW,INVENTORY,DEPLOYED,1
12/01/2021,4,MEDIUM,SHIPPING,ON_HOLD,1
12/01/2021,42,HIGH,ERP,TESTING_PASSED,1
12/01/2021,36,LOW,ECOMMERCE,UNDER_TEST,1
12/01/2021,32,LOW,INCIDENT_RESPONSE,UAT,1
12/01/2021,44,LOW,COMPLIANCE_IT,AWAITING_INPUT,1
12/01/2021,20,HIGH,HR,DEVELOPMENT_PHASE,1
12/01/2021,30,HIGH,INCIDENT_RESPONSE,TESTING_PASSED,1
12/01/2021,7,LOW,CRM,SCHEDULED,1
12/01/2021,19,MEDIUM,ONBOARDING,NOT_STARTED,1
12/01/2021,42,MEDIUM,SECURITY_OPERATIONS,BLOCKED,1
12/01/2021,40,LOW,PROCUREMENT_GENERAL,SCHEDULED,1
12/01/2021,42,MEDIUM,OFFBOARDING,TESTING_PASSED,1
12/01/2021,34,HIGH,PATENTS,IN_PROGRESS,1
12/01/2021,17,LOW,LICENSE_AUDIT,CANCELLED,1
12/01/2021,33,LOW,CONTRACTS,DEVELOPMENT_PHASE,1
12/01/2021,26,LOW,ACCOUNT_MANAGEMENT,IN_PROGRESS,1
12/01/2021,38,LOW,BUDGETING,DEPLOYED,1
12/01/2021,42,HIGH,PROBLEM_MANAGEMENT,AWAITING_INPUT,1
12/01/2021,37,LOW,LAB_TESTING,APPROVED,1
12/01/2021,22,MEDIUM,SOFTWARE_ENGINEERING,UNDER_TEST,1
12/01/2021,21,MEDIUM,SOFTWARE,CANCELLED,1
12/01/2021,41,HIGH,PROCUREMENT_IT,TESTING_PASSED,1
12/01/2021,29,HIGH,DISASTER_RECOVERY,UAT,1
12/01/2021,32,MEDIUM,EXTERNAL_AUDIT,READY_FOR_DEPLOYMENT,1
12/01/2021,35,LOW,CYBERSECURITY,FINALIZED,1
12/01/2021,28,HIGH,EMPLOYEE_RELATIONS,CANCELLED,1
12/01/2021,26,LOW,PROCUREMENT_IT,AWAITING_INPUT,1
12/01/2021,32,HIGH,DEVOPS,REOPENED,1
12/01/2021,2,HIGH,CONTENT_MARKETING,DESIGN_PHASE,1
12/01/2021,8,LOW,DOCUMENTATION,ROLLED_BACK,1
12/01/2021,27,HIGH,BRANDING,MIGRATION_COMPLETE,1
12/01/2021,9,MEDIUM,KPI_TRACKING,TESTING_FAILED,1
12/01/2021,42,LOW,CHANGE_MANAGEMENT,ROLLED_BACK,1
12/01/2021,34,LOW,REGULATORY,DESIGN_PHASE,1
12/01/2021,18,LOW,SUPPLY_CHAIN,QA_FAILED,1
12/01/2021,36,LOW,INDUSTRIAL_ENGINEERING,CANCELLED,1
12/01/2021,9,MEDIUM,ECOMMERCE,REOPENED,1
12/01/2021,40,LOW,VULNERABILITY_MANAGEMENT,IN_REVIEW,1
12/01/2021,13,HIGH,TRAINING_DEV,NOT_STARTED,1
12/01/2021,37,LOW,HR,PLANNED,1
12/01/2021,37,LOW,INVOICING,CLOSED,1
12/01/2021,16,MEDIUM,PRODUCT_SUPPORT,ARCHIVED,1
12/01/2021,28,LOW,NETWORKING,REOPENED,1
12/01/2021,4,LOW,INCIDENT_TICKETING,MIGRATING,1
12/01/2021,9,LOW,DISASTER_RECOVERY,NOT_STARTED,1
12/01/2021,7,HIGH,INVOICING,DEPLOYED,1
12/01/2021,6,LOW,INVENTORY,ROLLED_BACK,1
12/01/2021,42,LOW,INSPECTIONS,ARCHIVED,1
12/01/2021,13,LOW,MECHANICAL_ENGINEERING,REOPENED,1
12/01/2021,27,HIGH,DATABASE_MANAGEMENT,PLANNED,1
12/01/2021,33,LOW,CAPACITY_PLANNING,DELAYED,1
12/01/2021,43,LOW,CYBERSECURITY,NOT_STARTED,1
12/01/2021,42,HIGH,OFFBOARDING,IN_REVIEW,1
12/01/2021,31,MEDIUM,SHIPPING,MIGRATING,1
12/01/2021,35,MEDIUM,DATA_GOVERNANCE,CANCELLED,1
12/01/2021,27,MEDIUM,STAFFING,AWAITING_APPROVAL,1
12/01/2021,4,MEDIUM,DATA_SCIENCE,IN_PROGRESS,1
12/01/2021,44,MEDIUM,ARCHITECTURE,DESIGN_PHASE,1
12/01/2021,40,MEDIUM,FINANCIAL,FINALIZED,1
12/01/2021,37,LOW,BUDGETING,STAGING,1
12/01/2021,8,LOW,MOBILE_DEVELOPMENT,DESIGN_PHASE,1
12/01/2021,16,MEDIUM,COMPLIANCE_IT,COMPLETE,1
12/01/2021,41,LOW,CLIENT_RELATIONS,READY_FOR_DEPLOYMENT,1
12/01/2021,38,MEDIUM,NETWORKING,PLANNED,1
12/01/2021,19,HIGH,CIVIL_ENGINEERING,UNDER_TEST,1
12/01/2021,19,LOW,INCIDENT_RESPONSE,DEPLOYED,1
12/01/2021,16,LOW,MECHANICAL_ENGINEERING,TESTING_FAILED,1
12/01/2021,13,LOW,WHOLESALE,ARCHIVED,1
12/01/2021,1,LOW,OPERATIONS,QA_FAILED,1
12/01/2021,36,HIGH,LOGGING,IN_REVIEW,1
12/01/2021,2,MEDIUM,INVOICING,TESTING_PASSED,1
12/01/2021,6,MEDIUM,DATA_PRIVACY,DEPLOYED,1
12/01/2021,10,MEDIUM,BENEFITS,CANCELLED,1
12/01/2021,31,HIGH,PATENTS,CLOSED,1
12/01/2021,5,MEDIUM,INCIDENT_MANAGEMENT,UAT,1
12/01/2021,1,HIGH,SLA_MANAGEMENT,NOT_STARTED,1
12/01/2021,16,LOW,ONBOARDING,REOPENED,1
12/01/2021,10,LOW,CLIENT_RELATIONS,AWAITING_INPUT,1
12/01/2021,29,MEDIUM,VULNERABILITY_MANAGEMENT,REOPENED,1
12/01/2021,39,LOW,BENEFITS,UAT,1
12/01/2021,25,LOW,INVENTORY,IN_QA,1
12/01/2021,41,HIGH,PERFORMANCE_MONITORING,MIGRATING,1
12/01/2021,11,MEDIUM,ENVIRONMENTAL,ARCHIVED,1
12/01/2021,13,MEDIUM,PROCUREMENT_GENERAL,BLOCKED,1
12/01/2021,29,HIGH,INFRASTRUCTURE,DELAYED,1
12/01/2021,33,MEDIUM,PERFORMANCE,COMPLETE,1
12/01/2021,31,MEDIUM,LAB_TESTING,CANCELLED,1
12/01/2021,16,HIGH,ESCALATIONS,IN_REVIEW,1
12/01/2021,33,LOW,INFRASTRUCTURE,QA_PASSED,1
12/01/2021,1,MEDIUM,PERFORMANCE,SCHEDULED,1
12/01/2021,15,MEDIUM,SHIPPING,QA_FAILED,1
12/01/2021,25,HIGH,INSPECTIONS,READY_FOR_DEPLOYMENT,1
12/01/2021,39,HIGH,RESOURCE_MANAGEMENT,ON_HOLD,1
12/01/2021,18,MEDIUM,ADVERTISING,UNDER_TEST,1
12/01/2021,12,LOW,MAINTENANCE,MIGRATING,1
12/01/2021,23,HIGH,PLANNING,UAT,1
12/01/2021,44,MEDIUM,PROCUREMENT_IT,UAT,1
12/01/2021,21,HIGH,WEB_DEVELOPMENT,BLOCKED,1
12/01/2021,31,LOW,SEO,QA_FAILED,1
12/01/2021,3,LOW,ANALYTICS,SCHEDULED,1
12/01/2021,18,LOW,HARDWARE_ASSET,QA_PASSED,1
12/01/2021,2,HIGH,ASSET_MANAGEMENT,DEPLOYED,1
12/01/2021,27,MEDIUM,VENDOR_MANAGEMENT,DELAYED,1
12/01/2021,20,MEDIUM,CCPA,UNDER_TEST,1
12/01/2021,28,HIGH,GDPR,AWAITING_INPUT,1
12/01/2021,6,MEDIUM,KPI_TRACKING,ROLLED_BACK,1
12/01/2021,28,HIGH,SOCIAL_MEDIA,REJECTED,1
12/01/2021,41,MEDIUM,CHEMICAL_ENGINEERING,AWAITING_APPROVAL,1
12/01/2021,40,MEDIUM,PROCUREMENT_GENERAL,IN_PROGRESS,1
12/01/2021,1,LOW,COST_ESTIMATION,IN_QA,1
12/01/2021,25,HIGH,FULFILLMENT,AWAITING_INPUT,1
12/01/2021,11,MEDIUM,INVESTMENT,STAGING,1
12/01/2021,10,HIGH,WAREHOUSING,QA_PASSED,1
12/01/2021,30,HIGH,EMAIL_MARKETING,DEVELOPMENT_PHASE,1
12/01/2021,11,MEDIUM,LOGGING,CANCELLED,1
12/01/2021,27,HIGH,CHANGE_REQUESTS,ARCHIVED,1
12/01/2021,6,LOW,CUSTOMER_SUPPORT,FINALIZED,1
12/01/2021,33,LOW,ECOMMERCE,DESIGN_PHASE,1
12/01/2021,40,LOW,QA_TESTING,MIGRATION_COMPLETE,1
12/01/2021,24,MEDIUM,RELEASE_MANAGEMENT,STAGING,1
12/01/2021,42,MEDIUM,CHANGE_MANAGEMENT,REJECTED,1
12/01/2021,43,HIGH,SHIPPING,READY_FOR_DEPLOYMENT,1
12/01/2021,22,HIGH,FINANCIAL,FINALIZED,1
12/01/2021,42,HIGH,SECURITY_OPERATIONS,ON_HOLD,1
12/01/2021,18,LOW,INVENTORY,AWAITING_INPUT,1
12/01/2021,25,MEDIUM,PUBLIC_RELATIONS,ON_HOLD,1
12/01/2021,28,MEDIUM,SOFTWARE_SUPPORT,TESTING_PASSED,1
12/01/2021,7,LOW,SHIPPING,NOT_STARTED,1
12/01/2021,36,LOW,MANAGERIAL,NOT_STARTED,1
12/01/2021,18,MEDIUM,LAB_TESTING,FINALIZED,1
12/01/2021,14,LOW,INVESTMENT,QA_FAILED,1
12/01/2021,21,LOW,RELEASE_MANAGEMENT,ON_HOLD,1
12/01/2021,5,LOW,CYBERSECURITY,QA_PASSED,1
12/01/2021,22,MEDIUM,SERVICE_REQUESTS,DEVELOPMENT_PHASE,1
